city,station,pollutant_id,pollutant_avg,latitude,longitude,last_update
Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",OZONE,20,10.942451,76.978996,09-07-2026 21:00:00
Dindigul,"Mendonsa Colony, Dindigul - TNPCB",PM2.5,,10.358535,77.984321,09-07-2026 21:00:00
Dindigul,"Mendonsa Colony, Dindigul - TNPCB",PM10,,10.358535,77.984321,09-07-2026 21:00:00
Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",NO2,20,13.4127,80.1081,09-07-2026 21:00:00
Madurai,"Uchapatti, Madurai - TNPCB",OZONE,1,9.865935,78.022669,09-07-2026 21:00:00
Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",NO2,13,17.528544,78.286195,09-07-2026 21:00:00
Sikar,"Radhakishan Pura, Sikar - RSPCB",NO2,11,27.608912,75.153302,09-07-2026 21:00:00
Sikar,"Radhakishan Pura, Sikar - RSPCB",NH3,12,27.608912,75.153302,09-07-2026 21:00:00
Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",NH3,4,29.931624,73.864511,09-07-2026 21:00:00
Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",SO2,4,29.931624,73.864511,09-07-2026 21:00:00
Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",CO,35,29.931624,73.864511,09-07-2026 21:00:00
Tonk,"Shastri Nagar, Tonk - RSPCB",NO2,2,26.159933,75.780517,09-07-2026 21:00:00
Tonk,"Shastri Nagar, Tonk - RSPCB",CO,33,26.159933,75.780517,09-07-2026 21:00:00
Udaipur,"Ashok Nagar, Udaipur - RSPCB",PM10,79,24.5886166,73.6321397,09-07-2026 21:00:00
Gangtok,"Zero Point GICI, Gangtok - SSPCB",NO2,8,27.33853,88.614099,09-07-2026 21:00:00
Gangtok,"Zero Point GICI, Gangtok - SSPCB",CO,6,27.33853,88.614099,09-07-2026 21:00:00
Gangtok,"Zero Point GICI, Gangtok - SSPCB",OZONE,23,27.33853,88.614099,09-07-2026 21:00:00
Chennai,"Kodungaiyur, Chennai - TNPCB",NO2,13,13.1278,80.2642,09-07-2026 21:00:00
Chennai,"Manali Village, Chennai - TNPCB",SO2,16,13.1662,80.2584,09-07-2026 21:00:00
Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM2.5,20,17.5316895,78.218939,09-07-2026 21:00:00
Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NO2,9,17.5184,78.278777,09-07-2026 21:00:00
Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",OZONE,26,17.5184,78.278777,09-07-2026 21:00:00
Hyderabad,"Central University, Hyderabad - TSPCB",PM2.5,15,17.460103,78.334361,09-07-2026 21:00:00
Hyderabad,"Central University, Hyderabad - TSPCB",SO2,5,17.460103,78.334361,09-07-2026 21:00:00
Hyderabad,"New Malakpet, Hyderabad - TSPCB",PM2.5,34,17.37206,78.50864,09-07-2026 21:00:00
Hyderabad,"New Malakpet, Hyderabad - TSPCB",SO2,10,17.37206,78.50864,09-07-2026 21:00:00
Hyderabad,"Zoo Park, Hyderabad - TSPCB",PM2.5,34,17.349694,78.451437,09-07-2026 21:00:00
Hyderabad,"Zoo Park, Hyderabad - TSPCB",NO2,7,17.349694,78.451437,09-07-2026 21:00:00
Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",PM10,58,17.429398,78.569354,09-07-2026 21:00:00
Hyderabad,"IITH Kandi, Hyderabad - TSPCB",NH3,3,17.585705,78.126199,09-07-2026 21:00:00
Hyderabad,"IITH Kandi, Hyderabad - TSPCB",SO2,11,17.585705,78.126199,09-07-2026 21:00:00
Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",PM10,53,17.470431,78.566959,09-07-2026 21:00:00
Kota,"Nayapura, Kota - RSPCB",PM2.5,46,25.196024,75.855668,09-07-2026 21:00:00
Kota,"Nayapura, Kota - RSPCB",NO2,16,25.196024,75.855668,09-07-2026 21:00:00
Kota,"Nayapura, Kota - RSPCB",SO2,12,25.196024,75.855668,09-07-2026 21:00:00
Kota,"Nayapura, Kota - RSPCB",OZONE,38,25.196024,75.855668,09-07-2026 21:00:00
Kota,"Dhanmandi, Kota - RSPCB",PM2.5,46,25.16409,75.858137,09-07-2026 21:00:00
Kota,"Dhanmandi, Kota - RSPCB",NH3,4,25.16409,75.858137,09-07-2026 21:00:00
Nagaur,"Karni Colony, Nagaur - RSPCB",PM10,57,27.213494,73.734444,09-07-2026 21:00:00
Pali,"Indira Colony Vistar, Pali - RSPCB",PM2.5,86,25.771061,73.340227,09-07-2026 21:00:00
Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",NO2,9,24.041198,74.780702,09-07-2026 21:00:00
Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",SO2,2,24.041198,74.780702,09-07-2026 21:00:00
Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",OZONE,51,24.041198,74.780702,09-07-2026 21:00:00
Rajsamand,"Dhoinda, Rajsamand - RSPCB",PM2.5,65,25.03636,73.883502,09-07-2026 21:00:00
Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",PM10,67,26.031443,76.359327,09-07-2026 21:00:00
Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",PM2.5,,28.964949,77.278761,09-07-2026 21:00:00
Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",OZONE,21,28.964949,77.278761,09-07-2026 21:00:00
Bareilly,"Rajendra Nagar, Bareilly - UPPCB",NH3,1,28.38910936,79.42963708,09-07-2026 21:00:00
Bareilly,"Rajendra Nagar, Bareilly - UPPCB",OZONE,13,28.38910936,79.42963708,09-07-2026 21:00:00
Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM10,12,28.406963,77.849831,09-07-2026 21:00:00
Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",SO2,7,28.406963,77.849831,09-07-2026 21:00:00
Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",CO,42,28.406963,77.849831,09-07-2026 21:00:00
Firozabad,"Nagla Bhau, Firozabad - UPPCB",PM10,,27.168897,78.37696,09-07-2026 21:00:00
Firozabad,"Nagla Bhau, Firozabad - UPPCB",NH3,,27.168897,78.37696,09-07-2026 21:00:00
Firozabad,"Nagla Bhau, Firozabad - UPPCB",SO2,,27.168897,78.37696,09-07-2026 21:00:00
Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",PM10,12,28.694528,77.494705,09-07-2026 21:00:00
Noida,"Sector - 62, Noida - IITM",PM2.5,17,28.6245479,77.3577104,09-07-2026 21:00:00
Noida,"Sector - 62, Noida - IITM",PM10,19,28.6245479,77.3577104,09-07-2026 21:00:00
Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",PM10,23,25.44919916,81.82735986,09-07-2026 21:00:00
Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",CO,19,25.44919916,81.82735986,09-07-2026 21:00:00
Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",PM2.5,17,25.494,81.863,09-07-2026 21:00:00
Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",OZONE,20,25.494,81.863,09-07-2026 21:00:00
Raebareli,"Anand Nagar, Raebareli - UPPCB",PM10,57,26.219512,81.237648,09-07-2026 21:00:00
Raebareli,"Anand Nagar, Raebareli - UPPCB",OZONE,56,26.219512,81.237648,09-07-2026 21:00:00
Varanasi,"Bhelupur, Varanasi - UPPCB",CO,10,25.301778,82.996789,09-07-2026 21:00:00
Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",PM2.5,14,25.262326,82.995408,09-07-2026 21:00:00
Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",NO2,2,25.262326,82.995408,09-07-2026 21:00:00
Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",CO,3,25.262326,82.995408,09-07-2026 21:00:00
Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",OZONE,5,25.262326,82.995408,09-07-2026 21:00:00
Varanasi,"Maldahiya, Varanasi - UPPCB",NH3,,25.32393,82.99687,09-07-2026 21:00:00
Varanasi,"Maldahiya, Varanasi - UPPCB",SO2,,25.32393,82.99687,09-07-2026 21:00:00
Varanasi,"Maldahiya, Varanasi - UPPCB",CO,25,25.32393,82.99687,09-07-2026 21:00:00
Varanasi,"Maldahiya, Varanasi - UPPCB",OZONE,3,25.32393,82.99687,09-07-2026 21:00:00
Dehradun,"Doon University, Dehradun - UKPCB",NH3,,30.269444,78.044167,09-07-2026 21:00:00
Dehradun,"Doon University, Dehradun - UKPCB",SO2,1,30.269444,78.044167,09-07-2026 21:00:00
Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",PM2.5,2,30.075911,78.2859547,09-07-2026 21:00:00
Asansol,"Mahabir Colliery, Asansol - WBPCB",NH3,0,23.618183,87.105718,09-07-2026 21:00:00
Asansol,"Mahabir Colliery, Asansol - WBPCB",SO2,8,23.618183,87.105718,09-07-2026 21:00:00
Asansol,"Evelyn Lodge, Asansol - WBPCB",NO2,14,23.697936,86.944395,09-07-2026 21:00:00
Asansol,"Asansol Court Area, Asansol - WBPCB",OZONE,32,23.685297,86.945968,09-07-2026 21:00:00
Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",PM2.5,37,23.567923,87.306843,09-07-2026 21:00:00
Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",SO2,17,23.567923,87.306843,09-07-2026 21:00:00
Durgapur,"Womens College_City Center, Durgapur - WBPCB",PM2.5,38,23.549395,87.300496,09-07-2026 21:00:00
Haldia,"Priyambada Housing Estate, Haldia - WBPCB",PM10,50,22.06047,88.109737,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",PM10,75,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",NH3,3,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Botanical Garden, Howrah - WBPCB",PM10,62,22.554954,88.292568,09-07-2026 21:00:00
Howrah,"Botanical Garden, Howrah - WBPCB",NO2,13,22.554954,88.292568,09-07-2026 21:00:00
Howrah,"Botanical Garden, Howrah - WBPCB",CO,15,22.554954,88.292568,09-07-2026 21:00:00
Howrah,"Botanical Garden, Howrah - WBPCB",OZONE,11,22.554954,88.292568,09-07-2026 21:00:00
Howrah,"Padmapukur, Howrah - WBPCB",PM2.5,27,22.5687319,88.2797276,09-07-2026 21:00:00
Howrah,"Padmapukur, Howrah - WBPCB",NH3,7,22.5687319,88.2797276,09-07-2026 21:00:00
Howrah,"Dasnagar, Howrah - WBPCB",CO,31,22.6025571,88.3105664,09-07-2026 21:00:00
Howrah,"Belur Math, Howrah - WBPCB",PM10,63,22.629801,88.352017,09-07-2026 21:00:00
Kolkata,"Victoria, Kolkata - WBPCB",PM2.5,80,22.5448082,88.3403691,09-07-2026 21:00:00
Kolkata,"Victoria, Kolkata - WBPCB",PM10,96,22.5448082,88.3403691,09-07-2026 21:00:00
Kolkata,"Victoria, Kolkata - WBPCB",CO,26,22.5448082,88.3403691,09-07-2026 21:00:00
Kolkata,"Fort William, Kolkata - WBPCB",PM10,39,22.55664,88.342674,09-07-2026 21:00:00
Kolkata,"Fort William, Kolkata - WBPCB",CO,15,22.55664,88.342674,09-07-2026 21:00:00
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",OZONE,7,22.51106,88.35142,09-07-2026 21:00:00
Kolkata,"Ballygunge, Kolkata - WBPCB",NO2,23,22.5367507,88.3638022,09-07-2026 21:00:00
Kolkata,"Jadavpur, Kolkata - WBPCB",PM10,54,22.49929,88.36917,09-07-2026 21:00:00
Kolkata,"Jadavpur, Kolkata - WBPCB",OZONE,10,22.49929,88.36917,09-07-2026 21:00:00
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",SO2,9,22.627847,88.380669,09-07-2026 21:00:00
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",OZONE,20,22.627847,88.380669,09-07-2026 21:00:00
Kolkata,"Bidhannagar, Kolkata - WBPCB",SO2,10,22.58157048,88.41002457,09-07-2026 21:00:00
Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",NH3,15,26.6879226,88.4152495,09-07-2026 21:00:00
Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",SO2,13,26.6879226,88.4152495,09-07-2026 21:00:00
Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",CO,29,26.6879226,88.4152495,09-07-2026 21:00:00
Motihari,"Gandak Colony, Motihari - BSPCB",PM2.5,,26.63086,84.90051,09-07-2026 21:00:00
Motihari,"Gandak Colony, Motihari - BSPCB",SO2,,26.63086,84.90051,09-07-2026 21:00:00
Motihari,"Gandak Colony, Motihari - BSPCB",CO,12,26.63086,84.90051,09-07-2026 21:00:00
Munger,"Town Hall, Munger - BSPCB",NO2,5,25.376776,86.471523,09-07-2026 21:00:00
Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",OZONE,58,26.1403345,85.3650192,09-07-2026 21:00:00
Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",CO,36,26.1209,85.3647,09-07-2026 21:00:00
Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",OZONE,28,26.1209,85.3647,09-07-2026 21:00:00
Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",PM2.5,62,26.11442,85.39813,09-07-2026 21:00:00
Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",OZONE,32,26.11442,85.39813,09-07-2026 21:00:00
Patna,"Rajbansi Nagar, Patna - BSPCB",PM10,42,25.599486,85.113666,09-07-2026 21:00:00
Patna,"Rajbansi Nagar, Patna - BSPCB",NH3,3,25.599486,85.113666,09-07-2026 21:00:00
Patna,"Rajbansi Nagar, Patna - BSPCB",SO2,8,25.599486,85.113666,09-07-2026 21:00:00
Patna,"Muradpur, Patna - BSPCB",PM2.5,,25.619651,85.147382,09-07-2026 21:00:00
Patna,"Muradpur, Patna - BSPCB",PM10,,25.619651,85.147382,09-07-2026 21:00:00
Patna,"Muradpur, Patna - BSPCB",NO2,,25.619651,85.147382,09-07-2026 21:00:00
Patna,"Muradpur, Patna - BSPCB",OZONE,71,25.619651,85.147382,09-07-2026 21:00:00
Patna,"DRM Office Danapur, Patna - BSPCB",SO2,6,25.586562,85.043586,09-07-2026 21:00:00
Patna,"DRM Office Danapur, Patna - BSPCB",OZONE,12,25.586562,85.043586,09-07-2026 21:00:00
Chandigarh,"Sector-53, Chandigarh - CPCC",CO,42,30.719859,76.738637,09-07-2026 21:00:00
Bhilai,"32Bungalows, Bhilai - CECB",PM10,,21.194815,81.31477,09-07-2026 21:00:00
Bilaspur,"Mangala, Bilaspur - NTPC",PM2.5,,22.08815,82.13737,09-07-2026 21:00:00
Bilaspur,"Mangala, Bilaspur - NTPC",NO2,,22.08815,82.13737,09-07-2026 21:00:00
Bilaspur,"Mangala, Bilaspur - NTPC",CO,17,22.08815,82.13737,09-07-2026 21:00:00
Korba,"Urja Nagar, Korba - CECB",PM2.5,16,22.348441,82.549611,09-07-2026 21:00:00
Korba,"Urja Nagar, Korba - CECB",PM10,23,22.348441,82.549611,09-07-2026 21:00:00
Korba,"Urja Nagar, Korba - CECB",NH3,1,22.348441,82.549611,09-07-2026 21:00:00
Korba,"Urja Nagar, Korba - CECB",CO,25,22.348441,82.549611,09-07-2026 21:00:00
Korba,"Rampur, Korba - CECB",PM10,30,22.368195,82.746431,09-07-2026 21:00:00
Kunjemura,"OP Jindal School, Kunjemura - CECB",NO2,12,22.12665,83.483212,09-07-2026 21:00:00
Milupara,"Govt. Higher Secondary School, Milupara - CECB",NO2,25,22.1910172,83.5197009,09-07-2026 21:00:00
Milupara,"Govt. Higher Secondary School, Milupara - CECB",SO2,14,22.1910172,83.5197009,09-07-2026 21:00:00
Raipur,"Bhatagaon New ISBT, Raipur - CECB",OZONE,4,21.219665,81.630094,09-07-2026 21:00:00
Patna,"IGSC Planetarium Complex, Patna - BSPCB",NH3,,25.610369,85.132568,09-07-2026 21:00:00
Patna,"IGSC Planetarium Complex, Patna - BSPCB",OZONE,59,25.610369,85.132568,09-07-2026 21:00:00
Purnia,"Mariam Nagar, Purnia - BSPCB",SO2,16,25.366336,87.117468,09-07-2026 21:00:00
Saharsa,"Police Line, Saharsa - BSPCB",NO2,7,25.892357,86.590325,09-07-2026 21:00:00
Saharsa,"Police Line, Saharsa - BSPCB",NH3,4,25.892357,86.590325,09-07-2026 21:00:00
Saharsa,"Police Line, Saharsa - BSPCB",CO,39,25.892357,86.590325,09-07-2026 21:00:00
Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",NO2,8,25.859655,85.77944,09-07-2026 21:00:00
Siwan,"Chitragupta Nagar, Siwan - BSPCB",PM10,,26.2271665,84.3570427,09-07-2026 21:00:00
Siwan,"Chitragupta Nagar, Siwan - BSPCB",NH3,1,26.2271665,84.3570427,09-07-2026 21:00:00
Siwan,"Chitragupta Nagar, Siwan - BSPCB",SO2,6,26.2271665,84.3570427,09-07-2026 21:00:00
Chandigarh,"Sector-25, Chandigarh - CPCC",CO,21,30.751462,76.762879,09-07-2026 21:00:00
Chandigarh,"Sector-53, Chandigarh - CPCC",SO2,3,30.719859,76.738637,09-07-2026 21:00:00
Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",NH3,5,16.509717,80.612222,09-07-2026 21:00:00
Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NH3,3,17.72,83.3,09-07-2026 21:00:00
Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",SO2,16,17.72,83.3,09-07-2026 21:00:00
Naharlagun,"Naharlagun, Naharlagun - APSPCB",PM10,17,27.103358,93.679645,09-07-2026 21:00:00
Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",SO2,,26.071318,91.87488,09-07-2026 21:00:00
Guwahati,"IITG, Guwahati - PCBA",SO2,39,26.2028636,91.70046436,09-07-2026 21:00:00
Guwahati,"LGBI Airport, Guwahati - PCBA",NO2,27,26.10887,91.589544,09-07-2026 21:00:00
Guwahati,"LGBI Airport, Guwahati - PCBA",CO,25,26.10887,91.589544,09-07-2026 21:00:00
Guwahati,"LGBI Airport, Guwahati - PCBA",OZONE,29,26.10887,91.589544,09-07-2026 21:00:00
Guwahati,"Pan Bazaar, Guwahati - PCBA",OZONE,18,26.1875,91.744194,09-07-2026 21:00:00
Eluru,"District Court, Eluru - APPCB",PM10,63,16.711754,81.092095,09-07-2026 21:00:00
Eluru,"District Court, Eluru - APPCB",SO2,18,16.711754,81.092095,09-07-2026 21:00:00
Guntur,"Rajendra Nagar North, Guntur - APPCB",PM10,51,16.316553,80.413302,09-07-2026 21:00:00
Guntur,"Rajendra Nagar North, Guntur - APPCB",NH3,7,16.316553,80.413302,09-07-2026 21:00:00
Kadapa,"Yerramukkapalli, Kadapa - APPCB",NO2,,14.465052,78.824187,09-07-2026 21:00:00
Kurnool,"Sita Rama Nagar, Kurnool - APPCB",OZONE,22,15.83411,78.028546,09-07-2026 21:00:00
Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",PM2.5,55,16.186555,81.13219,09-07-2026 21:00:00
Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",SO2,16,16.186555,81.13219,09-07-2026 21:00:00
Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",CO,26,16.186555,81.13219,09-07-2026 21:00:00
Nellore,"Ambedkar Nagar, Nellore - APPCB",PM2.5,55,14.438164,79.966814,09-07-2026 21:00:00
Gaya,"Kareemganj, Gaya - BSPCB",NH3,1,24.792403,84.992416,09-07-2026 21:00:00
Gaya,"SFTI Kusdihra, Gaya - BSPCB",SO2,9,24.762518,84.982348,09-07-2026 21:00:00
Hajipur,"Industrial Area, Hajipur - BSPCB",CO,44,25.697189,85.2459,09-07-2026 21:00:00
Katihar,"Mirchaibari, Katihar - BSPCB",PM10,10,25.560083,87.553265,09-07-2026 21:00:00
Katihar,"Mirchaibari, Katihar - BSPCB",OZONE,20,25.560083,87.553265,09-07-2026 21:00:00
Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",OZONE,33,26.0881305,87.93840336,09-07-2026 21:00:00
Manguraha,"Forest Rest House, Manguraha - BSPCB",PM2.5,,27.308328,84.531742,09-07-2026 21:00:00
Manguraha,"Forest Rest House, Manguraha - BSPCB",NO2,,27.308328,84.531742,09-07-2026 21:00:00
Manguraha,"Forest Rest House, Manguraha - BSPCB",CO,31,27.308328,84.531742,09-07-2026 21:00:00
Nellore,"Ambedkar Nagar, Nellore - APPCB",CO,38,14.438164,79.966814,09-07-2026 21:00:00
Nellore,"Ambedkar Nagar, Nellore - APPCB",OZONE,39,14.438164,79.966814,09-07-2026 21:00:00
Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",CO,26,16.9872867,81.7363176,09-07-2026 21:00:00
Tirumala,"Toll Gate, Tirumala - APPCB",NH3,2,13.67,79.35,09-07-2026 21:00:00
Tirumala,"Toll Gate, Tirumala - APPCB",CO,23,13.67,79.35,09-07-2026 21:00:00
Vijayawada,"HB Colony, Vijayawada - APPCB",NH3,3,16.536107,80.594233,09-07-2026 21:00:00
Vijayawada,"Kanuru, Vijayawada - APPCB",PM2.5,,16.486692,80.699436,09-07-2026 21:00:00
Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",NO2,20,16.554731,80.64911,09-07-2026 21:00:00
Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",PM10,80,25.251013,86.989001,09-07-2026 21:00:00
Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",CO,41,25.251013,86.989001,09-07-2026 21:00:00
Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",PM10,40,25.204762,85.51496,09-07-2026 21:00:00
Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",SO2,6,25.204762,85.51496,09-07-2026 21:00:00
Buxar,"Charitra Van, Buxar - BSPCB",PM10,39,25.56752,83.966379,09-07-2026 21:00:00
Buxar,"Charitra Van, Buxar - BSPCB",NO2,10,25.56752,83.966379,09-07-2026 21:00:00
Gaya,"Collectorate, Gaya - BSPCB",PM2.5,36,24.7955,84.9994,09-07-2026 21:00:00
Gaya,"Collectorate, Gaya - BSPCB",NO2,9,24.7955,84.9994,09-07-2026 21:00:00
Gaya,"Collectorate, Gaya - BSPCB",CO,12,24.7955,84.9994,09-07-2026 21:00:00
Silchar,"Tarapur, Silchar - PCBA",PM10,48,24.82827,92.79525,09-07-2026 21:00:00
Araria,"Kharahiya Basti, Araria - BSPCB",SO2,7,26.146529,87.454184,09-07-2026 21:00:00
Araria,"Kharahiya Basti, Araria - BSPCB",OZONE,10,26.146529,87.454184,09-07-2026 21:00:00
Arrah,"New DM Office, Arrah - BSPCB",NH3,2,25.5626095,84.663264,09-07-2026 21:00:00
Arrah,"New DM Office, Arrah - BSPCB",OZONE,8,25.5626095,84.663264,09-07-2026 21:00:00
Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",OZONE,6,24.75746,84.366208,09-07-2026 21:00:00
Begusarai,"Lohiyanagar, Begusarai - BSPCB",NH3,16,25.42742023,86.13886079,09-07-2026 21:00:00
Begusarai,"Lohiyanagar, Begusarai - BSPCB",SO2,19,25.42742023,86.13886079,09-07-2026 21:00:00
Amaravati,"Secretariat, Amaravati - APPCB",NO2,20,16.5150833,80.5181667,09-07-2026 21:00:00
Amaravati,"Secretariat, Amaravati - APPCB",OZONE,31,16.5150833,80.5181667,09-07-2026 21:00:00
Anantapur,"Gulzarpet, Anantapur - APPCB",PM10,104,14.675886,77.593027,09-07-2026 21:00:00
Delhi,"IIT Delhi, Delhi - IITM",NO2,10,28.54246,77.191651,09-07-2026 21:00:00
Delhi,"ITO, Delhi - CPCB",SO2,16,28.628624,77.24106,09-07-2026 21:00:00
Delhi,"ITO, Delhi - CPCB",OZONE,39,28.628624,77.24106,09-07-2026 21:00:00
Delhi,"R K Puram, Delhi - DPCC",SO2,42,28.563262,77.186937,09-07-2026 21:00:00
Delhi,"R K Puram, Delhi - DPCC",CO,34,28.563262,77.186937,09-07-2026 21:00:00
Delhi,"North Campus, DU, Delhi - IITM",PM2.5,21,28.6573814,77.1585447,09-07-2026 21:00:00
Delhi,"North Campus, DU, Delhi - IITM",PM10,,28.6573814,77.1585447,09-07-2026 21:00:00
Delhi,"Alipur, Delhi - DPCC",NO2,16,28.815329,77.15301,09-07-2026 21:00:00
Delhi,"Alipur, Delhi - DPCC",OZONE,7,28.815329,77.15301,09-07-2026 21:00:00
Delhi,"IMD Lodhi Road, Delhi - IITM",PM2.5,20,28.5918245,77.2273074,09-07-2026 21:00:00
Delhi,"IMD Lodhi Road, Delhi - IITM",SO2,,28.5918245,77.2273074,09-07-2026 21:00:00
Delhi,"Burari Crossing, Delhi - IITM",CO,55,28.7256504,77.2011573,09-07-2026 21:00:00
Delhi,"JNU, Delhi - DPCC",PM2.5,22,28.540721,77.168544,09-07-2026 21:00:00
Delhi,"JNU, Delhi - DPCC",PM10,28,28.540721,77.168544,09-07-2026 21:00:00
Delhi,"JNU, Delhi - DPCC",CO,24,28.540721,77.168544,09-07-2026 21:00:00
Delhi,"CRRI Mathura Road, Delhi - IITM",PM10,,28.5512005,77.2735737,09-07-2026 21:00:00
Ahmedabad,"Raikhad, Ahmedabad - IITM",CO,43,23.020509,72.579261,09-07-2026 21:00:00
Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",SO2,0,23.041137,72.456691,09-07-2026 21:00:00
Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",CO,22,23.041137,72.456691,09-07-2026 21:00:00
Ahmedabad,"Gyaspur, Ahmedabad - IITM",SO2,7,22.977134,72.553024,09-07-2026 21:00:00
Ahmedabad,"Gyaspur, Ahmedabad - IITM",OZONE,12,22.977134,72.553024,09-07-2026 21:00:00
Ahmedabad,"Rakhial, Ahmedabad - IITM",NH3,7,23.016834,72.625775,09-07-2026 21:00:00
Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",NH3,4,21.755417,72.139056,09-07-2026 21:00:00
Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",SO2,21,23.243639,72.68994,09-07-2026 21:00:00
Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",CO,34,23.243639,72.68994,09-07-2026 21:00:00
Gandhinagar,"Sector-10, Gandhinagar - GPCB",OZONE,13,23.221714,72.654328,09-07-2026 21:00:00
Gandhinagar,"GIFT City, Gandhinagar - IITM",NH3,,23.163798,72.677768,09-07-2026 21:00:00
Gandhinagar,"GIFT City, Gandhinagar - IITM",SO2,3,23.163798,72.677768,09-07-2026 21:00:00
Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",PM2.5,51,23.59315,72.372792,09-07-2026 21:00:00
Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",NH3,1,23.59315,72.372792,09-07-2026 21:00:00
Rajkot,"Mavdi, Rajkot - Nexteng Enviro",CO,89,22.248853,70.776774,09-07-2026 21:00:00
Surat,"Katargam, Surat - Nexteng Enviro",PM10,87,21.217779,72.834787,09-07-2026 21:00:00
Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",OZONE,4,22.320153,73.216285,09-07-2026 21:00:00
Vatva,"Phase-4 GIDC, Vatva - GPCB",NO2,46,22.969611,72.6435,09-07-2026 21:00:00
Vatva,"Phase-4 GIDC, Vatva - GPCB",SO2,10,22.969611,72.6435,09-07-2026 21:00:00
Ambala,"Patti Mehar, Ambala - HSPCB",PM2.5,34,30.379589,76.778328,09-07-2026 21:00:00
